unique.split,parent.split,host,parent.host
AN12,unassigned_region-SPLIT1,AN12,unassigned_region
AJ6-SPLIT2,AN12,AJ6,AN12
AJ199-SPLIT2,AJ6-SPLIT2,AJ199,AJ6
AJ86,AJ199-SPLIT2,AJ86,AJ199
AJ199-SPLIT1,AJ86,AJ199,AJ86
AA45-SPLIT5,AJ199-SPLIT1,AA45,AJ199
AA8-SPLIT1,AA45-SPLIT5,AA8,AA45
AA8-SPLIT3,AA45-SPLIT5,AA8,AA45
AA45-SPLIT1,AA8-SPLIT3,AA45,AA8
AA45-SPLIT2,AA8-SPLIT3,AA45,AA8
AA8-SPLIT2,AA45-SPLIT4,AA8,AA45
AA45-SPLIT4,AA8-SPLIT3,AA45,AA8
AA20,AA45-SPLIT4,AA20,AA45
AA45-SPLIT3,AA20,AA45,AA20
BP22-SPLIT3,unassigned_region-SPLIT2,BP22,unassigned_region
BP45-SPLIT1,BP22-SPLIT3,BP45,BP22
BP45-SPLIT2,BP22-SPLIT3,BP45,BP22
BP45-SPLIT3,BP22-SPLIT3,BP45,BP22
BP45-SPLIT4,BP22-SPLIT3,BP45,BP22
BP45-SPLIT5,BP22-SPLIT3,BP45,BP22
BP45-SPLIT6,BP22-SPLIT3,BP45,BP22
BP22-SPLIT1,BP45-SPLIT7,BP22,BP45
BP22-SPLIT2,BP45-SPLIT7,BP22,BP45
BP45-SPLIT7,BP22-SPLIT3,BP45,BP22
BP45-SPLIT8,BP22-SPLIT3,BP45,BP22
BP45-SPLIT9,BP22-SPLIT3,BP45,BP22
BP45-SPLIT10,BP22-SPLIT3,BP45,BP22
BP45-SPLIT11,BP22-SPLIT3,BP45,BP22
BP45-SPLIT12,BP22-SPLIT3,BP45,BP22
BP45-SPLIT13,BP22-SPLIT3,BP45,BP22
AY5,unassigned_region-SPLIT2,AY5,unassigned_region
AY43,AY5,AY43,AY5
AY44,AY5,AY44,AY5
AU64,unassigned_region-SPLIT2,AU64,unassigned_region
AU62-SPLIT1,AU64,AU62,AU64
AU62-SPLIT2,AU64,AU62,AU64
AU62-SPLIT3,AU64,AU62,AU64
AS4,unassigned_region-SPLIT2,AS4,unassigned_region
AS3,AS4,AS3,AS4
BA8,unassigned_region-SPLIT2,BA8,unassigned_region
BA16-SPLIT2,BA8,BA16,BA8
BA3-SPLIT1,BA16-SPLIT2,BA3,BA16
BA16-SPLIT1,BA3-SPLIT1,BA16,BA3
BA4,unassigned_region-SPLIT2,BA4,unassigned_region
BA2,unassigned_region-SPLIT3,BA2,unassigned_region
BA3-SPLIT2,unassigned_region-SPLIT3,BA3,unassigned_region
BA3-SPLIT3,BA4,BA3,BA4
BA3-SPLIT4,unassigned_region-SPLIT4,BA3,unassigned_region
BA1,unassigned_region-SPLIT4,BA1,unassigned_region
BA3-SPLIT5,BA1,BA3,BA1
BA3-SPLIT6,BA1,BA3,BA1
BA3-SPLIT7,unassigned_region-SPLIT2,BA3,unassigned_region
AO11-SPLIT7,unassigned_region-SPLIT2,AO11,unassigned_region
AO6-SPLIT1,AO11-SPLIT7,AO6,AO11
AO6-SPLIT2,AO11-SPLIT7,AO6,AO11
AO6-SPLIT3,AO11-SPLIT7,AO6,AO11
AO11-SPLIT1,AO6-SPLIT3,AO11,AO6
AO6-SPLIT4,AO11-SPLIT7,AO6,AO11
AO11-SPLIT2,AO6-SPLIT4,AO11,AO6
AO6-SPLIT6,AO11-SPLIT7,AO6,AO11
AO10-SPLIT1,AO6-SPLIT6,AO10,AO6
AO10-SPLIT2,AO6-SPLIT6,AO10,AO6
AO9-SPLIT1,AO6-SPLIT6,AO9,AO6
AO11-SPLIT3,AO6-SPLIT6,AO11,AO6
AO11-SPLIT4,AO6-SPLIT6,AO11,AO6
AO9-SPLIT2,unassigned_region-SPLIT5,AO9,unassigned_region
AO6-SPLIT5,AO9-SPLIT2,AO6,AO9
AO10-SPLIT3,unassigned_region-SPLIT5,AO10,unassigned_region
AO11-SPLIT5,AO6-SPLIT6,AO11,AO6
AO9-SPLIT3,AO6-SPLIT6,AO9,AO6
AO11-SPLIT6,AO6-SPLIT6,AO11,AO6
AE3-SPLIT1,unassigned_region-SPLIT6,AE3,unassigned_region
AE4-SPLIT1,unassigned_region-SPLIT6,AE4,unassigned_region
AE12,AE3-SPLIT2,AE12,AE3
AE4-SPLIT2,AE12,AE4,AE12
AE3-SPLIT2,unassigned_region-SPLIT2,AE3,unassigned_region
AL200,unassigned_region-SPLIT2,AL200,unassigned_region
AL204-SPLIT1,AL200,AL204,AL200
AL204-SPLIT2,AL200,AL204,AL200
AW18-SPLIT1,AW28-SPLIT2,AW18,AW28
AW20-SPLIT1,unassigned_region-SPLIT7,AW20,unassigned_region
AW34-SPLIT1,unassigned_region-SPLIT7,AW34,unassigned_region
AW28-SPLIT2,AW9-SPLIT5,AW28,AW9
AW27-SPLIT1,AW28-SPLIT2,AW27,AW28
AW34-SPLIT2,unassigned_region-SPLIT8,AW34,unassigned_region
AW7-SPLIT1,unassigned_region-SPLIT8,AW7,unassigned_region
AW28-SPLIT1,unassigned_region-SPLIT9,AW28,unassigned_region
AW9-SPLIT1,unassigned_region-SPLIT9,AW9,unassigned_region
AW10-SPLIT1,unassigned_region-SPLIT9,AW10,unassigned_region
AW16-SPLIT1,unassigned_region-SPLIT9,AW16,unassigned_region
AW21-SPLIT1,unassigned_region-SPLIT9,AW21,unassigned_region
AW18-SPLIT2,unassigned_region-SPLIT9,AW18,unassigned_region
AW34-SPLIT3,unassigned_region-SPLIT9,AW34,unassigned_region
AW1-SPLIT1,AW7-SPLIT1,AW1,AW7
AW16-SPLIT2,AW28-SPLIT2,AW16,AW28
AW10-SPLIT2,unassigned_region-SPLIT10,AW10,unassigned_region
AW2-SPLIT1,unassigned_region-SPLIT11,AW2,unassigned_region
AW21-SPLIT2,AW2-SPLIT1,AW21,AW2
AB120-SPLIT2,AW2-SPLIT1,AB120,AW2
AB117,AB120-SPLIT2,AB117,AB120
AB120-SPLIT1,AB117,AB120,AB117
AW22-SPLIT3,unassigned_region-SPLIT11,AW22,unassigned_region
AW2-SPLIT2,AW22-SPLIT3,AW2,AW22
AW2-SPLIT3,AW22-SPLIT3,AW2,AW22
AW22-SPLIT1,AW21-SPLIT3,AW22,AW21
AW21-SPLIT3,AW22-SPLIT3,AW21,AW22
AW22-SPLIT2,AW21-SPLIT3,AW22,AW21
AW21-SPLIT4,AW22-SPLIT3,AW21,AW22
AW13-SPLIT1,unassigned_region-SPLIT10,AW13,unassigned_region
AW4-SPLIT1,unassigned_region-SPLIT10,AW4,unassigned_region
AW9-SPLIT5,unassigned_region-SPLIT2,AW9,unassigned_region
AW35-SPLIT1,AW9-SPLIT5,AW35,AW9
AW1-SPLIT2,unassigned_region-SPLIT12,AW1,unassigned_region
AW12-SPLIT1,unassigned_region-SPLIT12,AW12,unassigned_region
AW10-SPLIT6,AW9-SPLIT5,AW10,AW9
AW34-SPLIT4,AW10-SPLIT6,AW34,AW10
AW28-SPLIT3,AW10-SPLIT6,AW28,AW10
AW35-SPLIT2,AW18-SPLIT4,AW35,AW18
AW28-SPLIT4,AW18-SPLIT4,AW28,AW18
AW18-SPLIT4,AW10-SPLIT6,AW18,AW10
AW9-SPLIT2,unassigned_region-SPLIT13,AW9,unassigned_region
AW35-SPLIT3,unassigned_region-SPLIT13,AW35,unassigned_region
AW9-SPLIT3,AW18-SPLIT4,AW9,AW18
AW16-SPLIT3,unassigned_region-SPLIT14,AW16,unassigned_region
AW20-SPLIT2,AW13-SPLIT3,AW20,AW13
AW28-SPLIT5,AW20-SPLIT2,AW28,AW20
AW16-SPLIT4,AW20-SPLIT2,AW16,AW20
AW21-SPLIT5,unassigned_region-SPLIT15,AW21,unassigned_region
AW34-SPLIT5,unassigned_region-SPLIT15,AW34,unassigned_region
AW10-SPLIT3,AW13-SPLIT3,AW10,AW13
AW1-SPLIT3,unassigned_region-SPLIT16,AW1,unassigned_region
AW35-SPLIT4,unassigned_region-SPLIT16,AW35,unassigned_region
AW21-SPLIT6,unassigned_region-SPLIT17,AW21,unassigned_region
AW22-SPLIT4,unassigned_region-SPLIT17,AW22,unassigned_region
AW4-SPLIT2,unassigned_region-SPLIT17,AW4,unassigned_region
AW13-SPLIT3,unassigned_region-SPLIT14,AW13,unassigned_region
AW20-SPLIT3,unassigned_region-SPLIT18,AW20,unassigned_region
AW12-SPLIT2,unassigned_region-SPLIT18,AW12,unassigned_region
AW1-SPLIT4,AW13-SPLIT3,AW1,AW13
AW16-SPLIT5,AW1-SPLIT4,AW16,AW1
AW27-SPLIT2,AW1-SPLIT4,AW27,AW1
AW18-SPLIT3,AW1-SPLIT4,AW18,AW1
AW7-SPLIT2,AW1-SPLIT4,AW7,AW1
