unique.split,parent.split,host,parent.host
AR8,unassigned_region-SPLIT1,AR8,unassigned_region
AR9-SPLIT1,AR8,AR9,AR8
AR7-SPLIT1,AR8,AR7,AR8
AR9-SPLIT2,AR8,AR9,AR8
AR6-SPLIT1,AR7-SPLIT2,AR6,AR7
AR7-SPLIT2,AR8,AR7,AR8
AR6-SPLIT2,AR8,AR6,AR8
AR7-SPLIT3,AR8,AR7,AR8
AR9-SPLIT3,AR8,AR9,AR8
AV40-SPLIT3,unassigned_region-SPLIT2,AV40,unassigned_region
AV42,AV40-SPLIT3,AV42,AV40
AV40-SPLIT1,AV42,AV40,AV42
AV40-SPLIT2,AV42,AV40,AV42
AN12,unassigned_region-SPLIT2,AN12,unassigned_region
AJ86,unassigned_region-SPLIT3,AJ86,unassigned_region
AJ6-SPLIT1,AJ86,AJ6,AJ86
AJ199-SPLIT1,AJ86,AJ199,AJ86
AU64,unassigned_region-SPLIT4,AU64,unassigned_region
AU62,AU64,AU62,AU64
AA8-SPLIT1,AA45-SPLIT5,AA8,AA45
AA45-SPLIT1,AA8-SPLIT1,AA45,AA8
AA45-SPLIT2,AA8-SPLIT1,AA45,AA8
AA45-SPLIT3,AA8-SPLIT1,AA45,AA8
AA45-SPLIT4,AA8-SPLIT1,AA45,AA8
AA45-SPLIT5,unassigned_region-SPLIT4,AA45,unassigned_region
AA8-SPLIT2,AA45-SPLIT5,AA8,AA45
AA20,AA45-SPLIT5,AA20,AA45
AA8-SPLIT3,AA45-SPLIT5,AA8,AA45
AO11-SPLIT1,unassigned_region-SPLIT4,AO11,unassigned_region
AO6-SPLIT1,AO11-SPLIT1,AO6,AO11
AO6-SPLIT2,AO11-SPLIT1,AO6,AO11
AO6-SPLIT3,AO11-SPLIT1,AO6,AO11
AO6-SPLIT4,AO11-SPLIT1,AO6,AO11
AO6-SPLIT5,AO11-SPLIT1,AO6,AO11
AO6-SPLIT11,unassigned_region-SPLIT4,AO6,unassigned_region
AO6-SPLIT6,AO9-SPLIT1,AO6,AO9
AO9-SPLIT1,AO6-SPLIT11,AO9,AO6
AO9-SPLIT2,AO6-SPLIT11,AO9,AO6
AO10-SPLIT1,AO9-SPLIT2,AO10,AO9
AO6-SPLIT7,AO9-SPLIT2,AO6,AO9
AO11-SPLIT2,AO6-SPLIT11,AO11,AO6
AO9-SPLIT3,AO6-SPLIT11,AO9,AO6
AO11-SPLIT3,AO6-SPLIT11,AO11,AO6
AO10-SPLIT2,AO9-SPLIT6,AO10,AO9
AO11-SPLIT4,AO9-SPLIT6,AO11,AO9
AO11-SPLIT5,AO6-SPLIT8,AO11,AO6
AO6-SPLIT8,AO9-SPLIT6,AO6,AO9
AO10-SPLIT3,AO6-SPLIT8,AO10,AO6
AO9-SPLIT4,AO6-SPLIT8,AO9,AO6
AO9-SPLIT5,AO6-SPLIT8,AO9,AO6
AO9-SPLIT6,AO6-SPLIT11,AO9,AO6
AO6-SPLIT9,AO9-SPLIT6,AO6,AO9
AO6-SPLIT10,AO9-SPLIT6,AO6,AO9
BA8,unassigned_region-SPLIT4,BA8,unassigned_region
BA16-SPLIT3,BA8,BA16,BA8
BA16-SPLIT1,BA3-SPLIT1,BA16,BA3
BA3-SPLIT1,BA16-SPLIT3,BA3,BA16
BA16-SPLIT2,BA3-SPLIT1,BA16,BA3
BA3-SPLIT5,BA8,BA3,BA8
BA1,BA3-SPLIT5,BA1,BA3
BA3-SPLIT2,BA1,BA3,BA1
BA3-SPLIT3,BA1,BA3,BA1
BA2,BA3-SPLIT4,BA2,BA3
BA3-SPLIT4,BA4,BA3,BA4
BA4,BA3-SPLIT5,BA4,BA3
BP22-SPLIT1,unassigned_region-SPLIT4,BP22,unassigned_region
BP45-SPLIT1,BP22-SPLIT1,BP45,BP22
AS4,BP22-SPLIT1,AS4,BP22
AS3,AS4,AS3,AS4
BP45-SPLIT2,BP22-SPLIT1,BP45,BP22
BP45-SPLIT16,unassigned_region-SPLIT4,BP45,unassigned_region
BP22-SPLIT2,BP45-SPLIT16,BP22,BP45
BP45-SPLIT3,BP22-SPLIT2,BP45,BP22
BP45-SPLIT4,BP22-SPLIT2,BP45,BP22
BP45-SPLIT5,BP22-SPLIT2,BP45,BP22
BP45-SPLIT6,BP22-SPLIT2,BP45,BP22
BP45-SPLIT7,BP22-SPLIT2,BP45,BP22
BP45-SPLIT8,BP22-SPLIT2,BP45,BP22
BP45-SPLIT9,BP22-SPLIT2,BP45,BP22
BP45-SPLIT10,BP22-SPLIT2,BP45,BP22
BP45-SPLIT11,BP22-SPLIT2,BP45,BP22
BP45-SPLIT12,BP22-SPLIT2,BP45,BP22
BP45-SPLIT13,BP22-SPLIT2,BP45,BP22
BP45-SPLIT14,BP22-SPLIT2,BP45,BP22
BP45-SPLIT15,BP22-SPLIT2,BP45,BP22
AY5-SPLIT4,unassigned_region-SPLIT4,AY5,unassigned_region
AY43,AY5-SPLIT4,AY43,AY5
AY5-SPLIT1,AY43,AY5,AY43
AY5-SPLIT2,AY43,AY5,AY43
AY5-SPLIT3,AY43,AY5,AY43
AY44-SPLIT1,AY5-SPLIT4,AY44,AY5
AY44-SPLIT2,AY5-SPLIT4,AY44,AY5
AE3,unassigned_region-SPLIT4,AE3,unassigned_region
AE12,AE3,AE12,AE3
AE4-SPLIT1,AE12,AE4,AE12
AE4-SPLIT2,AE3,AE4,AE3
AB120,unassigned_region-SPLIT4,AB120,unassigned_region
AB117,AB120,AB117,AB120
AW2-SPLIT5,unassigned_region-SPLIT4,AW2,unassigned_region
AW2-SPLIT1,AW22-SPLIT2,AW2,AW22
AW22-SPLIT2,AW2-SPLIT5,AW22,AW2
AW16-SPLIT1,AW20-SPLIT1,AW16,AW20
AW20-SPLIT1,unassigned_region-SPLIT5,AW20,unassigned_region
AW1-SPLIT1,unassigned_region-SPLIT6,AW1,unassigned_region
AW18-SPLIT1,unassigned_region-SPLIT6,AW18,unassigned_region
AW7-SPLIT1,unassigned_region-SPLIT6,AW7,unassigned_region
