unique.split,parent.split,host,parent.host
BB31-SPLIT1,unassigned_region-SPLIT2,BB31,unassigned_region
BB41-SPLIT1,unassigned_region-SPLIT2,BB41,unassigned_region
BB1-SPLIT1,BB29-SPLIT2,BB1,BB29
BB29-SPLIT2,unassigned_region-SPLIT1,BB29,unassigned_region
BB1-SPLIT4,BB29-SPLIT2,BB1,BB29
BB29-SPLIT1,BB1-SPLIT4,BB29,BB1
AQ4-SPLIT5,unassigned_region-SPLIT3,AQ4,unassigned_region
AQ89-SPLIT1,AQ4-SPLIT5,AQ89,AQ4
AQ90-SPLIT1,AQ92-SPLIT1,AQ90,AQ92
AQ92-SPLIT1,AQ13-SPLIT1,AQ92,AQ13
AQ6-SPLIT1,unassigned_region-SPLIT5,AQ6,unassigned_region
AQ89-SPLIT2,unassigned_region-SPLIT5,AQ89,unassigned_region
AQ4-SPLIT1,AQ13-SPLIT1,AQ4,AQ13
AQ25-SPLIT1,AQ4-SPLIT1,AQ25,AQ4
AQ13-SPLIT1,unassigned_region-SPLIT4,AQ13,unassigned_region
AQ89-SPLIT3,unassigned_region-SPLIT4,AQ89,unassigned_region
AQ90-SPLIT2,AQ4-SPLIT5,AQ90,AQ4
AQ89-SPLIT4,unassigned_region-SPLIT6,AQ89,unassigned_region
AQ90-SPLIT3,unassigned_region-SPLIT6,AQ90,unassigned_region
AQ90-SPLIT4,AQ4-SPLIT5,AQ90,AQ4
AQ28-SPLIT3,AQ4-SPLIT5,AQ28,AQ4
AQ4-SPLIT2,AQ90-SPLIT6,AQ4,AQ90
AQ90-SPLIT6,unassigned_region-SPLIT7,AQ90,unassigned_region
AQ92-SPLIT2,AQ90-SPLIT6,AQ92,AQ90
AQ13-SPLIT2,AQ90-SPLIT6,AQ13,AQ90
AQ28-SPLIT1,AQ90-SPLIT6,AQ28,AQ90
AQ4-SPLIT3,AQ90-SPLIT6,AQ4,AQ90
AQ90-SPLIT5,AQ4-SPLIT3,AQ90,AQ4
AQ25-SPLIT2,unassigned_region-SPLIT8,AQ25,unassigned_region
AQ16-SPLIT1,unassigned_region-SPLIT8,AQ16,unassigned_region
AQ4-SPLIT4,unassigned_region-SPLIT7,AQ4,unassigned_region
AQ92-SPLIT3,AQ4-SPLIT4,AQ92,AQ4
AQ28-SPLIT2,AQ4-SPLIT4,AQ28,AQ4
AQ90-SPLIT7,AQ4-SPLIT4,AQ90,AQ4
AQ92-SPLIT4,AQ28-SPLIT3,AQ92,AQ28
AQ13-SPLIT3,AQ28-SPLIT3,AQ13,AQ28
AQ16-SPLIT2,AQ4-SPLIT5,AQ16,AQ4
AQ6-SPLIT2,AQ4-SPLIT5,AQ6,AQ4
AQ92-SPLIT5,unassigned_region-SPLIT9,AQ92,unassigned_region
AQ13-SPLIT4,unassigned_region-SPLIT9,AQ13,unassigned_region
AC124-SPLIT3,unassigned_region-SPLIT3,AC124,unassigned_region
BC46-SPLIT1,BC30,BC46,BC30
BC30,BC46-SPLIT7,BC30,BC46
BC46-SPLIT2,BC30,BC46,BC30
BC46-SPLIT3,BC30,BC46,BC30
BC46-SPLIT4,BC30,BC46,BC30
BC46-SPLIT5,BC30,BC46,BC30
BC46-SPLIT6,BC30,BC46,BC30
BC46-SPLIT7,AC124-SPLIT3,BC46,AC124
AC123,AC124-SPLIT3,AC123,AC124
AC121-SPLIT1,AC124-SPLIT3,AC121,AC124
AC124-SPLIT1,AC121-SPLIT4,AC124,AC121
AC121-SPLIT4,AC124-SPLIT3,AC121,AC124
AC122-SPLIT1,AC121-SPLIT4,AC122,AC121
AC122-SPLIT2,AC121-SPLIT4,AC122,AC121
AC122-SPLIT4,AC121-SPLIT4,AC122,AC121
AC121-SPLIT2,AC122-SPLIT4,AC121,AC122
AC124-SPLIT2,AC122-SPLIT4,AC124,AC122
AC121-SPLIT3,unassigned_region-SPLIT10,AC121,unassigned_region
AC122-SPLIT3,unassigned_region-SPLIT10,AC122,unassigned_region
AC122-SPLIT5,AC121-SPLIT4,AC122,AC121
AC122-SPLIT6,AC121-SPLIT4,AC122,AC121
BJ23-SPLIT1,BJ28,BJ23,BJ28
BJ28,unassigned_region-SPLIT3,BJ28,unassigned_region
AI004-SPLIT1,unassigned_region-SPLIT11,AI004,unassigned_region
AI003-SPLIT1,unassigned_region-SPLIT12,AI003,unassigned_region
AI007-SPLIT1,unassigned_region-SPLIT12,AI007,unassigned_region
AI107-SPLIT1,unassigned_region-SPLIT13,AI107,unassigned_region
AI240-SPLIT1,AI107-SPLIT1,AI240,AI107
AI283-SPLIT1,AI107-SPLIT1,AI283,AI107
AI240-SPLIT3,AI107-SPLIT1,AI240,AI107
AI004-SPLIT2,AI240-SPLIT3,AI004,AI240
AI240-SPLIT2,AI004-SPLIT2,AI240,AI004
AI004-SPLIT3,AI107-SPLIT1,AI004,AI107
AI004-SPLIT10,unassigned_region-SPLIT13,AI004,unassigned_region
AI201-SPLIT1,unassigned_region-SPLIT14,AI201,unassigned_region
AI283-SPLIT2,unassigned_region-SPLIT14,AI283,unassigned_region
AI107-SPLIT2,unassigned_region-SPLIT15,AI107,unassigned_region
AI001-SPLIT1,unassigned_region-SPLIT15,AI001,unassigned_region
AI002-SPLIT1,unassigned_region-SPLIT15,AI002,unassigned_region
AI102-SPLIT1,unassigned_region-SPLIT15,AI102,unassigned_region
AI002-SPLIT9,unassigned_region-SPLIT16,AI002,unassigned_region
AI004-SPLIT4,AI002-SPLIT9,AI004,AI002
AI202-SPLIT2,AI002-SPLIT9,AI202,AI002
AI005-SPLIT1,unassigned_region-SPLIT17,AI005,unassigned_region
AI142-SPLIT1,unassigned_region-SPLIT17,AI142,unassigned_region
AI003-SPLIT2,AI202-SPLIT2,AI003,AI202
AI142-SPLIT2,unassigned_region-SPLIT18,AI142,unassigned_region
AI202-SPLIT1,unassigned_region-SPLIT18,AI202,unassigned_region
AI142-SPLIT3,AI004-SPLIT5,AI142,AI004
AI004-SPLIT5,unassigned_region-SPLIT18,AI004,unassigned_region
AI005-SPLIT2,AI004-SPLIT5,AI005,AI004
AI002-SPLIT2,AI004-SPLIT5,AI002,AI004
AI002-SPLIT3,AI202-SPLIT2,AI002,AI202
AI003-SPLIT3,AI002-SPLIT3,AI003,AI002
AI142-SPLIT5,AI002-SPLIT9,AI142,AI002
AI202-SPLIT3,AI142-SPLIT5,AI202,AI142
AI004-SPLIT7,AI142-SPLIT5,AI004,AI142
AI005-SPLIT3,AI004-SPLIT7,AI005,AI004
AI003-SPLIT4,AI004-SPLIT7,AI003,AI004
AI004-SPLIT6,unassigned_region-SPLIT19,AI004,unassigned_region
AI142-SPLIT4,unassigned_region-SPLIT19,AI142,unassigned_region
AI002-SPLIT4,unassigned_region-SPLIT19,AI002,unassigned_region
AI002-SPLIT5,AI142-SPLIT5,AI002,AI142
AI005-SPLIT6,AI002-SPLIT9,AI005,AI002
AI107-SPLIT3,AI005-SPLIT6,AI107,AI005
AI002-SPLIT6,unassigned_region-SPLIT20,AI002,unassigned_region
AI005-SPLIT4,unassigned_region-SPLIT20,AI005,unassigned_region
AI002-SPLIT7,AI001-SPLIT2,AI002,AI001
AI001-SPLIT2,AI107-SPLIT3,AI001,AI107
AI102-SPLIT2,AI001-SPLIT2,AI102,AI001
AI107-SPLIT4,unassigned_region-SPLIT21,AI107,unassigned_region
AI002-SPLIT8,unassigned_region-SPLIT22,AI002,unassigned_region
AI005-SPLIT5,unassigned_region-SPLIT22,AI005,unassigned_region
AI004-SPLIT8,unassigned_region-SPLIT21,AI004,unassigned_region
AI001-SPLIT3,AI002-SPLIT9,AI001,AI002
AI004-SPLIT9,AI002-SPLIT9,AI004,AI002
AI102-SPLIT3,AI002-SPLIT9,AI102,AI002
AI107-SPLIT5,unassigned_region-SPLIT16,AI107,unassigned_region
AI102-SPLIT4,unassigned_region-SPLIT16,AI102,unassigned_region
AI105,unassigned_region-SPLIT16,AI105,unassigned_region
AI052-SPLIT1,AI105,AI052,AI105
AI052-SPLIT2,AI105,AI052,AI105
AI052-SPLIT3,AI105,AI052,AI105
AI052-SPLIT4,AI105,AI052,AI105
AI052-SPLIT5,AI105,AI052,AI105
AI001-SPLIT4,AI004-SPLIT10,AI001,AI004
AI001-SPLIT5,AI004-SPLIT10,AI001,AI004
AI201-SPLIT2,AI004-SPLIT10,AI201,AI004
AI201-SPLIT3,AI004-SPLIT10,AI201,AI004
AI102-SPLIT5,AI004-SPLIT10,AI102,AI004
AI007-SPLIT2,unassigned_region-SPLIT23,AI007,unassigned_region
AI004-SPLIT11,unassigned_region-SPLIT23,AI004,unassigned_region
AI283-SPLIT3,unassigned_region-SPLIT11,AI283,unassigned_region
AI007-SPLIT3,AI283-SPLIT3,AI007,AI283
AI004-SPLIT12,AI283-SPLIT3,AI004,AI283
AI007-SPLIT4,AI283-SPLIT3,AI007,AI283
AI003-SPLIT5,AI283-SPLIT3,AI003,AI283
AI003-SPLIT6,AI283-SPLIT3,AI003,AI283
AI007-SPLIT5,AI283-SPLIT3,AI007,AI283
AI007-SPLIT6,unassigned_region-SPLIT24,AI007,unassigned_region
AI201-SPLIT4,unassigned_region-SPLIT24,AI201,unassigned_region
AI003-SPLIT7,AI283-SPLIT3,AI003,AI283
AI004-SPLIT13,AI283-SPLIT3,AI004,AI283
AI201-SPLIT5,AI283-SPLIT3,AI201,AI283
BJ30-SPLIT1,BJ28,BJ30,BJ28
BJ23-SPLIT2,BJ28,BJ23,BJ28
BJ30-SPLIT2,unassigned_region-SPLIT25,BJ30,unassigned_region
BJ25-SPLIT1,unassigned_region-SPLIT25,BJ25,unassigned_region
BJ23-SPLIT3,BJ28,BJ23,BJ28
BJ25-SPLIT2,BJ28,BJ25,BJ28
BJ25-SPLIT3,BJ28,BJ25,BJ28
BJ25-SPLIT4,BJ28,BJ25,BJ28
BJ25-SPLIT5,BJ28,BJ25,BJ28
BJ23-SPLIT4,BJ28,BJ23,BJ28
BJ23-SPLIT5,BJ28,BJ23,BJ28
BJ25-SPLIT6,BJ28,BJ25,BJ28
BJ30-SPLIT3,BJ28,BJ30,BJ28
BB31-SPLIT3,BB1-SPLIT4,BB31,BB1
BB41-SPLIT2,unassigned_region-SPLIT26,BB41,unassigned_region
BB1-SPLIT3,unassigned_region-SPLIT26,BB1,unassigned_region
BB31-SPLIT2,BB1-SPLIT3,BB31,BB1
BB1-SPLIT2,BB31-SPLIT2,BB1,BB31
BB31-SPLIT4,BB1-SPLIT4,BB31,BB1
BB31-SPLIT5,BB1-SPLIT4,BB31,BB1
BB41-SPLIT3,BB1-SPLIT4,BB41,BB1
BB31-SPLIT6,BB1-SPLIT4,BB31,BB1
BB45-SPLIT1,BB29-SPLIT2,BB45,BB29
