unique.split,parent.split,host,parent.host
BB31-SPLIT1,unassigned_region-SPLIT1,BB31,unassigned_region
BB42-SPLIT1,BB44-SPLIT2,BB42,BB44
BB44-SPLIT1,BB42-SPLIT1,BB44,BB42
BB45-SPLIT1,BB42-SPLIT1,BB45,BB42
BB45-SPLIT2,BB42-SPLIT1,BB45,BB42
BB44-SPLIT2,unassigned_region-SPLIT1,BB44,unassigned_region
BB45-SPLIT5,unassigned_region-SPLIT2,BB45,unassigned_region
BB29-SPLIT2,BB45-SPLIT5,BB29,BB45
BB41-SPLIT1,BB29-SPLIT2,BB41,BB29
BB1-SPLIT1,BB29-SPLIT2,BB1,BB29
BB45-SPLIT3,BB29-SPLIT2,BB45,BB29
BB45-SPLIT4,unassigned_region-SPLIT3,BB45,unassigned_region
AI283-SPLIT1,unassigned_region-SPLIT3,AI283,unassigned_region
AI283-SPLIT2,AI003-SPLIT6,AI283,AI003
AI003-SPLIT6,unassigned_region-SPLIT3,AI003,unassigned_region
AI201-SPLIT1,AI003-SPLIT6,AI201,AI003
AI107-SPLIT1,AI003-SPLIT6,AI107,AI003
AI107-SPLIT2,unassigned_region-SPLIT4,AI107,unassigned_region
AI004-SPLIT10,unassigned_region-SPLIT4,AI004,unassigned_region
AI283-SPLIT3,AI004-SPLIT10,AI283,AI004
AI201-SPLIT2,AI004-SPLIT10,AI201,AI004
AI107-SPLIT3,unassigned_region-SPLIT5,AI107,unassigned_region
AI001-SPLIT1,AI002-SPLIT9,AI001,AI002
AI107-SPLIT4,AI001-SPLIT1,AI107,AI001
AI002-SPLIT1,AI001-SPLIT1,AI002,AI001
AI004-SPLIT1,AI001-SPLIT1,AI004,AI001
AI201-SPLIT3,AI001-SPLIT1,AI201,AI001
AI052-SPLIT1,AI105,AI052,AI105
AI105,unassigned_region-SPLIT6,AI105,unassigned_region
AI052-SPLIT2,AI105,AI052,AI105
AI052-SPLIT3,AI105,AI052,AI105
AI052-SPLIT4,AI105,AI052,AI105
AI201-SPLIT4,unassigned_region-SPLIT6,AI201,unassigned_region
AI005-SPLIT1,AI001-SPLIT1,AI005,AI001
AI005-SPLIT2,unassigned_region-SPLIT7,AI005,unassigned_region
AI002-SPLIT2,AI005-SPLIT2,AI002,AI005
AI004-SPLIT2,unassigned_region-SPLIT7,AI004,unassigned_region
AI107-SPLIT5,AI001-SPLIT1,AI107,AI001
AI005-SPLIT3,AI107-SPLIT5,AI005,AI107
AI005-SPLIT4,AI107-SPLIT5,AI005,AI107
AI002-SPLIT7,AI001-SPLIT1,AI002,AI001
AI102,AI004-SPLIT4,AI102,AI004
AI004-SPLIT3,AI102,AI004,AI102
