unique.split,parent.split,host,parent.host
BB45-SPLIT1,unassigned_region-SPLIT1,BB45,unassigned_region
BB29,unassigned_region-SPLIT1,BB29,unassigned_region
BB41-SPLIT1,unassigned_region-SPLIT2,BB41,unassigned_region
BB45-SPLIT2,BB41-SPLIT1,BB45,BB41
BB44-SPLIT1,BB41-SPLIT1,BB44,BB41
BB45-SPLIT3,BB41-SPLIT1,BB45,BB41
BB44-SPLIT3,BB41-SPLIT1,BB44,BB41
BB44-SPLIT2,BB45-SPLIT5,BB44,BB45
BB45-SPLIT5,BB44-SPLIT3,BB45,BB44
BB42,BB45-SPLIT5,BB42,BB45
BB45-SPLIT4,BB42,BB45,BB42
BB44-SPLIT4,BB41-SPLIT1,BB44,BB41
BB31,unassigned_region-SPLIT2,BB31,unassigned_region
BB1-SPLIT1,BB31,BB1,BB31
BB1-SPLIT2,BB31,BB1,BB31
BB41-SPLIT2,BB31,BB41,BB31
BB1-SPLIT3,BB31,BB1,BB31
BB1-SPLIT4,BB31,BB1,BB31
BB1-SPLIT5,BB31,BB1,BB31
BB1-SPLIT6,unassigned_region-SPLIT3,BB1,unassigned_region
BB41-SPLIT3,unassigned_region-SPLIT3,BB41,unassigned_region
AI004-SPLIT13,AC124,AI004,AC124
AI005-SPLIT1,AI004-SPLIT13,AI005,AI004
AI002-SPLIT5,AI004-SPLIT13,AI002,AI004
AI004-SPLIT1,AI002-SPLIT5,AI004,AI002
AI142-SPLIT1,AI002-SPLIT5,AI142,AI002
AI142-SPLIT4,AI002-SPLIT5,AI142,AI002
AI003-SPLIT1,AI142-SPLIT4,AI003,AI142
AI202-SPLIT1,AI003-SPLIT1,AI202,AI003
AI004-SPLIT2,AI003-SPLIT1,AI004,AI003
AI004-SPLIT3,AI142-SPLIT4,AI004,AI142
AI002-SPLIT4,AI142-SPLIT4,AI002,AI142
AI202-SPLIT2,AI002-SPLIT4,AI202,AI002
AI003-SPLIT2,unassigned_region-SPLIT4,AI003,unassigned_region
AI005-SPLIT2,unassigned_region-SPLIT4,AI005,unassigned_region
AI142-SPLIT2,unassigned_region-SPLIT4,AI142,unassigned_region
AI002-SPLIT1,AI202-SPLIT2,AI002,AI202
AI002-SPLIT2,unassigned_region-SPLIT5,AI002,unassigned_region
AI142-SPLIT3,unassigned_region-SPLIT5,AI142,unassigned_region
AI004-SPLIT4,AI202-SPLIT2,AI004,AI202
AI005-SPLIT3,AI004-SPLIT4,AI005,AI004
AI002-SPLIT3,AI004-SPLIT4,AI002,AI004
AI003-SPLIT3,AI202-SPLIT2,AI003,AI202
AI002-SPLIT10,AI004-SPLIT13,AI002,AI004
AI005-SPLIT4,AI001-SPLIT1,AI005,AI001
AI001-SPLIT1,AI002-SPLIT10,AI001,AI002
AI102-SPLIT1,AI001-SPLIT1,AI102,AI001
AI004-SPLIT5,unassigned_region-SPLIT6,AI004,unassigned_region
AI002-SPLIT6,unassigned_region-SPLIT6,AI002,unassigned_region
AI004-SPLIT6,AI001-SPLIT1,AI004,AI001
AI107-SPLIT1,unassigned_region-SPLIT7,AI107,unassigned_region
AI002-SPLIT7,unassigned_region-SPLIT7,AI002,unassigned_region
AI102-SPLIT2,unassigned_region-SPLIT7,AI102,unassigned_region
AI201-SPLIT1,unassigned_region-SPLIT7,AI201,unassigned_region
AI105-SPLIT1,unassigned_region-SPLIT7,AI105,unassigned_region
AI052-SPLIT1,AI105-SPLIT1,AI052,AI105
AI052-SPLIT2,AI105-SPLIT1,AI052,AI105
AI052-SPLIT3,AI105-SPLIT1,AI052,AI105
AI107-SPLIT3,AI002-SPLIT10,AI107,AI002
AI001-SPLIT3,AI107-SPLIT3,AI001,AI107
AI002-SPLIT8,AI001-SPLIT3,AI002,AI001
AI005-SPLIT5,AI001-SPLIT3,AI005,AI001
AI102-SPLIT3,AI001-SPLIT3,AI102,AI001
AI005-SPLIT6,AI001-SPLIT3,AI005,AI001
AI107-SPLIT2,AI005-SPLIT6,AI107,AI005
AI002-SPLIT9,AI005-SPLIT6,AI002,AI005
AI001-SPLIT2,AI005-SPLIT6,AI001,AI005
AI005-SPLIT7,AI001-SPLIT3,AI005,AI001
AI052-SPLIT4,AI105-SPLIT2,AI052,AI105
AI105-SPLIT2,AI001-SPLIT3,AI105,AI001
AI052-SPLIT5,AI105-SPLIT2,AI052,AI105
