unique.split,parent.split,host,parent.host
BB45-SPLIT1,unassigned_region-SPLIT1,BB45,unassigned_region
AQ25,unassigned_region-SPLIT2,AQ25,unassigned_region
AQ13-SPLIT1,AQ4-SPLIT2,AQ13,AQ4
AQ4-SPLIT2,AQ90-SPLIT7,AQ4,AQ90
AQ16-SPLIT1,AQ4-SPLIT2,AQ16,AQ4
BC46,AQ16-SPLIT1,BC46,AQ16
BC30-SPLIT1,BC46,BC30,BC46
BC30-SPLIT2,BC46,BC30,BC46
AQ90-SPLIT1,AQ4-SPLIT2,AQ90,AQ4
AQ89-SPLIT1,unassigned_region-SPLIT4,AQ89,unassigned_region
AQ90-SPLIT2,unassigned_region-SPLIT4,AQ90,unassigned_region
AQ13-SPLIT2,AQ4-SPLIT2,AQ13,AQ4
AQ90-SPLIT3,unassigned_region-SPLIT5,AQ90,unassigned_region
AQ16-SPLIT2,unassigned_region-SPLIT5,AQ16,unassigned_region
AQ89-SPLIT2,unassigned_region-SPLIT5,AQ89,unassigned_region
AQ13-SPLIT3,AQ4-SPLIT2,AQ13,AQ4
AQ90-SPLIT4,unassigned_region-SPLIT6,AQ90,unassigned_region
AQ4-SPLIT1,unassigned_region-SPLIT6,AQ4,unassigned_region
AQ92-SPLIT1,AQ4-SPLIT2,AQ92,AQ4
AQ13-SPLIT4,AQ92-SPLIT1,AQ13,AQ92
AQ89-SPLIT3,AQ92-SPLIT1,AQ89,AQ92
AQ28-SPLIT1,unassigned_region-SPLIT7,AQ28,unassigned_region
AQ92-SPLIT2,unassigned_region-SPLIT7,AQ92,unassigned_region
AQ6,AQ4-SPLIT2,AQ6,AQ4
AQ89-SPLIT4,AQ4-SPLIT2,AQ89,AQ4
AQ28-SPLIT2,AQ4-SPLIT2,AQ28,AQ4
AQ92-SPLIT3,AQ4-SPLIT2,AQ92,AQ4
AQ90-SPLIT5,unassigned_region-SPLIT8,AQ90,unassigned_region
AQ13-SPLIT5,unassigned_region-SPLIT8,AQ13,unassigned_region
AQ90-SPLIT6,AQ4-SPLIT2,AQ90,AQ4
AQ92-SPLIT4,unassigned_region-SPLIT9,AQ92,unassigned_region
AQ28-SPLIT3,unassigned_region-SPLIT9,AQ28,unassigned_region
AQ90-SPLIT7,unassigned_region-SPLIT3,AQ90,unassigned_region
AQ92-SPLIT5,AQ90-SPLIT7,AQ92,AQ90
AQ28-SPLIT4,AQ90-SPLIT7,AQ28,AQ90
AQ4-SPLIT3,AQ90-SPLIT7,AQ4,AQ90
AQ4-SPLIT4,unassigned_region-SPLIT3,AQ4,unassigned_region
BJ30-SPLIT4,unassigned_region-SPLIT2,BJ30,unassigned_region
BJ28,BJ30-SPLIT4,BJ28,BJ30
BJ30-SPLIT1,BJ28,BJ30,BJ28
BJ25-SPLIT1,BJ28,BJ25,BJ28
BJ23-SPLIT1,BJ28,BJ23,BJ28
BJ25-SPLIT2,BJ28,BJ25,BJ28
BJ23-SPLIT2,BJ28,BJ23,BJ28
BJ23-SPLIT3,BJ28,BJ23,BJ28
BJ23-SPLIT4,BJ28,BJ23,BJ28
BJ25-SPLIT3,unassigned_region-SPLIT10,BJ25,unassigned_region
BJ30-SPLIT2,unassigned_region-SPLIT10,BJ30,unassigned_region
BJ23-SPLIT5,BJ28,BJ23,BJ28
BJ25-SPLIT4,BJ28,BJ25,BJ28
BJ25-SPLIT5,BJ28,BJ25,BJ28
BJ30-SPLIT3,BJ28,BJ30,BJ28
AC124-SPLIT3,unassigned_region-SPLIT2,AC124,unassigned_region
AC123,AC124-SPLIT3,AC123,AC124
AC121,AC124-SPLIT3,AC121,AC124
AC122,AC121,AC122,AC121
AC124-SPLIT1,AC121,AC124,AC121
AC124-SPLIT2,AC121,AC124,AC121
AI004-SPLIT10,AC124-SPLIT3,AI004,AC124
AI201-SPLIT1,unassigned_region-SPLIT11,AI201,unassigned_region
AI283-SPLIT1,unassigned_region-SPLIT11,AI283,unassigned_region
AI002-SPLIT1,AI004-SPLIT10,AI002,AI004
AI003-SPLIT1,unassigned_region-SPLIT12,AI003,unassigned_region
AI202-SPLIT1,AI142-SPLIT4,AI202,AI142
AI003-SPLIT2,AI142-SPLIT4,AI003,AI142
AI142-SPLIT4,unassigned_region-SPLIT12,AI142,unassigned_region
AI002-SPLIT6,AI142-SPLIT4,AI002,AI142
AI004-SPLIT1,AI002-SPLIT6,AI004,AI002
AI142-SPLIT1,AI002-SPLIT6,AI142,AI002
AI004-SPLIT2,AI002-SPLIT6,AI004,AI002
AI005-SPLIT1,AI004-SPLIT2,AI005,AI004
AI002-SPLIT2,AI004-SPLIT2,AI002,AI004
AI002-SPLIT3,AI004-SPLIT2,AI002,AI004
AI202-SPLIT4,AI004-SPLIT2,AI202,AI004
AI202-SPLIT2,AI002-SPLIT5,AI202,AI002
AI002-SPLIT5,unassigned_region-SPLIT13,AI002,unassigned_region
AI003-SPLIT3,AI142-SPLIT2,AI003,AI142
AI142-SPLIT2,AI002-SPLIT5,AI142,AI002
AI202-SPLIT3,AI142-SPLIT2,AI202,AI142
