unique.split,parent.split,host,parent.host
2-SPLIT2,unassigned_region-SPLIT1,2,unassigned_region
5-SPLIT1,2-SPLIT2,5,2
4-SPLIT10,2-SPLIT2,4,2
283-SPLIT4,4-SPLIT10,283,4
201-SPLIT1,7-SPLIT2,201,7
3-SPLIT1,201-SPLIT1,3,201
7-SPLIT1,unassigned_region-SPLIT2,7,unassigned_region
283-SPLIT1,unassigned_region-SPLIT2,283,unassigned_region
7-SPLIT2,283-SPLIT4,7,283
7-SPLIT4,283-SPLIT4,7,283
3-SPLIT3,unassigned_region-SPLIT3,3,unassigned_region
107-SPLIT1,unassigned_region-SPLIT4,107,unassigned_region
7-SPLIT3,unassigned_region-SPLIT5,7,unassigned_region
3-SPLIT2,unassigned_region-SPLIT5,3,unassigned_region
4-SPLIT1,unassigned_region-SPLIT6,4,unassigned_region
240-SPLIT1,unassigned_region-SPLIT6,240,unassigned_region
4-SPLIT2,240-SPLIT1,4,240
4-SPLIT3,240-SPLIT1,4,240
4-SPLIT4,107-SPLIT1,4,107
201-SPLIT2,unassigned_region-SPLIT7,201,unassigned_region
283-SPLIT2,unassigned_region-SPLIT7,283,unassigned_region
4-SPLIT5,107-SPLIT1,4,107
240-SPLIT2,107-SPLIT1,240,107
4-SPLIT6,107-SPLIT1,4,107
4-SPLIT7,107-SPLIT1,4,107
4-SPLIT8,107-SPLIT1,4,107
283-SPLIT3,unassigned_region-SPLIT4,283,unassigned_region
4-SPLIT9,unassigned_region-SPLIT3,4,unassigned_region
201-SPLIT3,7-SPLIT4,201,7
3-SPLIT4,2-SPLIT2,3,2
2-SPLIT1,202-SPLIT1,2,202
142-SPLIT1,2-SPLIT1,142,2
202-SPLIT1,2-SPLIT2,202,2
5-SPLIT2,unassigned_region-SPLIT8,5,unassigned_region
142-SPLIT2,unassigned_region-SPLIT8,142,unassigned_region
3-SPLIT5,202-SPLIT1,3,202
202-SPLIT2,2-SPLIT2,202,2
142-SPLIT3,2-SPLIT2,142,2
142-SPLIT4,unassigned_region-SPLIT1,142,unassigned_region
3-SPLIT6,unassigned_region-SPLIT1,3,unassigned_region
2-SPLIT9,unassigned_region-SPLIT1,2,unassigned_region
142-SPLIT5,2-SPLIT9,142,2
202-SPLIT3,2-SPLIT9,202,2
4-SPLIT11,2-SPLIT9,4,2
5-SPLIT3,unassigned_region-SPLIT9,5,unassigned_region
102,unassigned_region-SPLIT10,102,unassigned_region
4-SPLIT12,102,4,102
4-SPLIT13,unassigned_region-SPLIT10,4,unassigned_region
2-SPLIT3,107-SPLIT3,2,107
1-SPLIT1,107-SPLIT3,1,107
107-SPLIT3,unassigned_region-SPLIT9,107,unassigned_region
5-SPLIT4,unassigned_region-SPLIT11,5,unassigned_region
201-SPLIT4,unassigned_region-SPLIT11,201,unassigned_region
1-SPLIT3,unassigned_region-SPLIT12,1,unassigned_region
2-SPLIT4,unassigned_region-SPLIT13,2,unassigned_region
5-SPLIT5,unassigned_region-SPLIT13,5,unassigned_region
107-SPLIT2,1-SPLIT3,107,1
2-SPLIT5,unassigned_region-SPLIT14,2,unassigned_region
5-SPLIT6,unassigned_region-SPLIT14,5,unassigned_region
5-SPLIT7,1-SPLIT3,5,1
1-SPLIT2,5-SPLIT7,1,5
5-SPLIT8,1-SPLIT3,5,1
52-SPLIT1,105-SPLIT2,52,105
105-SPLIT1,52-SPLIT1,105,52
105-SPLIT2,1-SPLIT3,105,1
52-SPLIT2,105-SPLIT2,52,105
2-SPLIT6,1-SPLIT3,2,1
4-SPLIT14,2-SPLIT6,4,2
5-SPLIT9,2-SPLIT6,5,2
2-SPLIT7,unassigned_region-SPLIT12,2,unassigned_region
4-SPLIT15,unassigned_region-SPLIT12,4,unassigned_region
2-SPLIT8,unassigned_region-SPLIT15,2,unassigned_region
4-SPLIT16,unassigned_region-SPLIT15,4,unassigned_region
4-SPLIT17,unassigned_region-SPLIT9,4,unassigned_region
201-SPLIT5,unassigned_region-SPLIT9,201,unassigned_region
3-SPLIT7,unassigned_region-SPLIT9,3,unassigned_region
142-SPLIT6,2-SPLIT9,142,2
142-SPLIT7,2-SPLIT9,142,2
unassigned_region-SPLIT1,root,unassigned_region,root
unassigned_region-SPLIT2,201-SPLIT1,unassigned_region,201
unassigned_region-SPLIT3,7-SPLIT4,unassigned_region,7
unassigned_region-SPLIT4,3-SPLIT3,unassigned_region,3
unassigned_region-SPLIT5,107-SPLIT1,unassigned_region,107
unassigned_region-SPLIT6,107-SPLIT1,unassigned_region,107
unassigned_region-SPLIT7,4-SPLIT4,unassigned_region,4
unassigned_region-SPLIT8,202-SPLIT1,unassigned_region,202
unassigned_region-SPLIT9,2-SPLIT9,unassigned_region,2
unassigned_region-SPLIT10,107-SPLIT3,unassigned_region,107
unassigned_region-SPLIT11,107-SPLIT3,unassigned_region,107
unassigned_region-SPLIT12,107-SPLIT3,unassigned_region,107
unassigned_region-SPLIT13,1-SPLIT3,unassigned_region,1
unassigned_region-SPLIT14,1-SPLIT3,unassigned_region,1
unassigned_region-SPLIT15,107-SPLIT3,unassigned_region,107
