unique.split,parent.split,host,parent.host
4-SPLIT5,unassigned_region-SPLIT1,4,unassigned_region
201-SPLIT1,unassigned_region-SPLIT2,201,unassigned_region
283-SPLIT1,unassigned_region-SPLIT2,283,unassigned_region
7-SPLIT2,unassigned_region-SPLIT3,7,unassigned_region
201-SPLIT2,7-SPLIT2,201,7
3-SPLIT1,7-SPLIT2,3,7
3-SPLIT2,283-SPLIT2,3,283
283-SPLIT2,7-SPLIT2,283,7
3-SPLIT3,7-SPLIT2,3,7
107-SPLIT2,7-SPLIT2,107,7
240-SPLIT1,107-SPLIT2,240,107
107-SPLIT1,240-SPLIT1,107,240
4-SPLIT1,107-SPLIT2,4,107
240-SPLIT2,4-SPLIT2,240,4
4-SPLIT2,107-SPLIT2,4,107
283-SPLIT3,107-SPLIT2,283,107
283-SPLIT4,7-SPLIT2,283,7
4-SPLIT3,7-SPLIT2,4,7
283-SPLIT5,7-SPLIT2,283,7
201-SPLIT3,7-SPLIT2,201,7
283-SPLIT6,unassigned_region-SPLIT4,283,unassigned_region
4-SPLIT4,unassigned_region-SPLIT4,4,unassigned_region
7-SPLIT1,4-SPLIT4,7,4
201-SPLIT4,unassigned_region-SPLIT3,201,unassigned_region
283-SPLIT7,unassigned_region-SPLIT3,283,unassigned_region
107-SPLIT3,4-SPLIT5,107,4
107-SPLIT4,unassigned_region-SPLIT1,107,unassigned_region
2-SPLIT4,unassigned_region-SPLIT1,2,unassigned_region
4-SPLIT6,unassigned_region-SPLIT5,4,unassigned_region
202-SPLIT2,142-SPLIT3,202,142
142-SPLIT1,202-SPLIT2,142,202
202-SPLIT1,2-SPLIT1,202,2
142-SPLIT2,unassigned_region-SPLIT6,142,unassigned_region
5-SPLIT1,unassigned_region-SPLIT6,5,unassigned_region
2-SPLIT1,202-SPLIT2,2,202
3-SPLIT4,2-SPLIT1,3,2
3-SPLIT5,2-SPLIT1,3,2
142-SPLIT3,unassigned_region-SPLIT5,142,unassigned_region
5-SPLIT2,unassigned_region-SPLIT7,5,unassigned_region
2-SPLIT2,unassigned_region-SPLIT7,2,unassigned_region
4-SPLIT7,unassigned_region-SPLIT7,4,unassigned_region
142-SPLIT4,unassigned_region-SPLIT8,142,unassigned_region
202-SPLIT3,3-SPLIT6,202,3
2-SPLIT3,unassigned_region-SPLIT9,2,unassigned_region
142-SPLIT5,unassigned_region-SPLIT9,142,unassigned_region
3-SPLIT6,unassigned_region-SPLIT8,3,unassigned_region
5-SPLIT3,3-SPLIT6,5,3
142-SPLIT6,2-SPLIT4,142,2
4-SPLIT8,2-SPLIT4,4,2
1-SPLIT2,unassigned_region-SPLIT1,1,unassigned_region
105-SPLIT1,1-SPLIT2,105,1
107-SPLIT7,1-SPLIT2,107,1
5-SPLIT4,107-SPLIT7,5,107
107-SPLIT5,5-SPLIT4,107,5
4-SPLIT9,5-SPLIT4,4,5
52-SPLIT1,5-SPLIT4,52,5
107-SPLIT6,5-SPLIT4,107,5
2-SPLIT5,5-SPLIT4,2,5
105-SPLIT2,unassigned_region-SPLIT10,105,unassigned_region
4-SPLIT10,unassigned_region-SPLIT10,4,unassigned_region
102,unassigned_region-SPLIT10,102,unassigned_region
4-SPLIT11,102,4,102
4-SPLIT12,102,4,102
2-SPLIT6,1-SPLIT2,2,1
2-SPLIT7,unassigned_region-SPLIT11,2,unassigned_region
107-SPLIT8,unassigned_region-SPLIT11,107,unassigned_region
52-SPLIT2,unassigned_region-SPLIT12,52,unassigned_region
105-SPLIT3,unassigned_region-SPLIT12,105,unassigned_region
2-SPLIT8,1-SPLIT2,2,1
105-SPLIT4,1-SPLIT2,105,1
4-SPLIT13,1-SPLIT2,4,1
52-SPLIT3,1-SPLIT2,52,1
4-SPLIT14,unassigned_region-SPLIT13,4,unassigned_region
2-SPLIT9,unassigned_region-SPLIT13,2,unassigned_region
105-SPLIT5,unassigned_region-SPLIT13,105,unassigned_region
105-SPLIT6,1-SPLIT2,105,1
2-SPLIT10,1-SPLIT2,2,1
105-SPLIT7,1-SPLIT2,105,1
1-SPLIT1,105-SPLIT7,1,105
107-SPLIT9,1-SPLIT2,107,1
201-SPLIT5,1-SPLIT2,201,1
201-SPLIT6,52-SPLIT4,201,52
52-SPLIT4,1-SPLIT2,52,1
unassigned_region-SPLIT1,root,unassigned_region,root
unassigned_region-SPLIT2,4-SPLIT5,unassigned_region,4
unassigned_region-SPLIT3,4-SPLIT5,unassigned_region,4
unassigned_region-SPLIT4,7-SPLIT2,unassigned_region,7
unassigned_region-SPLIT5,2-SPLIT4,unassigned_region,2
unassigned_region-SPLIT6,2-SPLIT1,unassigned_region,2
unassigned_region-SPLIT7,142-SPLIT3,unassigned_region,142
unassigned_region-SPLIT8,2-SPLIT4,unassigned_region,2
unassigned_region-SPLIT9,3-SPLIT6,unassigned_region,3
unassigned_region-SPLIT10,1-SPLIT2,unassigned_region,1
unassigned_region-SPLIT11,1-SPLIT2,unassigned_region,1
unassigned_region-SPLIT12,1-SPLIT2,unassigned_region,1
unassigned_region-SPLIT13,1-SPLIT2,unassigned_region,1
