unique.split,parent.split,host,parent.host
4-SPLIT4,unassigned_region-SPLIT1,4,unassigned_region
107-SPLIT2,4-SPLIT4,107,4
4-SPLIT1,107-SPLIT2,4,107
107-SPLIT1,240,107,240
240,4-SPLIT1,240,4
201-SPLIT1,283-SPLIT2,201,283
283-SPLIT2,4-SPLIT4,283,4
3-SPLIT1,283-SPLIT2,3,283
4-SPLIT2,unassigned_region-SPLIT2,4,unassigned_region
107-SPLIT3,unassigned_region-SPLIT2,107,unassigned_region
201-SPLIT2,283-SPLIT2,201,283
7-SPLIT1,283-SPLIT2,7,283
201-SPLIT3,7-SPLIT1,201,7
7-SPLIT2,283-SPLIT2,7,283
4-SPLIT3,7-SPLIT2,4,7
3-SPLIT2,7-SPLIT2,3,7
283-SPLIT1,7-SPLIT2,283,7
3-SPLIT3,7-SPLIT2,3,7
3-SPLIT4,4-SPLIT4,3,4
283-SPLIT3,4-SPLIT4,283,4
201-SPLIT4,4-SPLIT4,201,4
2-SPLIT3,unassigned_region-SPLIT1,2,unassigned_region
142-SPLIT1,2-SPLIT3,142,2
4-SPLIT5,unassigned_region-SPLIT3,4,unassigned_region
142-SPLIT2,unassigned_region-SPLIT3,142,unassigned_region
202-SPLIT1,2-SPLIT3,202,2
3-SPLIT5,2-SPLIT3,3,2
142-SPLIT3,2-SPLIT3,142,2
3-SPLIT6,2-SPLIT3,3,2
4-SPLIT6,2-SPLIT3,4,2
142-SPLIT4,2-SPLIT3,142,2
5-SPLIT1,unassigned_region-SPLIT4,5,unassigned_region
4-SPLIT7,unassigned_region-SPLIT4,4,unassigned_region
5-SPLIT2,unassigned_region-SPLIT6,5,unassigned_region
142-SPLIT5,unassigned_region-SPLIT6,142,unassigned_region
3-SPLIT7,unassigned_region-SPLIT6,3,unassigned_region
202-SPLIT3,unassigned_region-SPLIT5,202,unassigned_region
142-SPLIT6,unassigned_region-SPLIT7,142,unassigned_region
2-SPLIT1,unassigned_region-SPLIT7,2,unassigned_region
5-SPLIT3,2-SPLIT1,5,2
142-SPLIT7,2-SPLIT1,142,2
202-SPLIT2,2-SPLIT1,202,2
3-SPLIT8,2-SPLIT2,3,2
2-SPLIT2,unassigned_region-SPLIT5,2,unassigned_region
201-SPLIT5,unassigned_region-SPLIT8,201,unassigned_region
107-SPLIT4,5-SPLIT4,107,5
5-SPLIT4,unassigned_region-SPLIT8,5,unassigned_region
107-SPLIT5,5-SPLIT4,107,5
2-SPLIT4,unassigned_region-SPLIT9,2,unassigned_region
4-SPLIT8,unassigned_region-SPLIT9,4,unassigned_region
2-SPLIT5,5-SPLIT4,2,5
1-SPLIT1,5-SPLIT4,1,5
2-SPLIT6,1-SPLIT1,2,1
102-SPLIT1,1-SPLIT1,102,1
107-SPLIT6,1-SPLIT1,107,1
2-SPLIT7,107-SPLIT8,2,107
1-SPLIT2,2-SPLIT7,1,2
4-SPLIT9,2-SPLIT7,4,2
1-SPLIT3,2-SPLIT7,1,2
107-SPLIT8,unassigned_region-SPLIT1,107,unassigned_region
4-SPLIT10,unassigned_region-SPLIT10,4,unassigned_region
4-SPLIT11,102-SPLIT2,4,102
102-SPLIT2,unassigned_region-SPLIT10,102,unassigned_region
4-SPLIT12,102-SPLIT2,4,102
1-SPLIT4,unassigned_region-SPLIT10,1,unassigned_region
5-SPLIT5,unassigned_region-SPLIT10,5,unassigned_region
52-SPLIT1,unassigned_region-SPLIT11,52,unassigned_region
105,unassigned_region-SPLIT11,105,unassigned_region
52-SPLIT2,105,52,105
52-SPLIT3,105,52,105
107-SPLIT7,105,107,105
52-SPLIT4,105,52,105
201-SPLIT6,unassigned_region-SPLIT1,201,unassigned_region
4-SPLIT13,unassigned_region-SPLIT1,4,unassigned_region
1-SPLIT5,unassigned_region-SPLIT1,1,unassigned_region
unassigned_region-SPLIT1,root,unassigned_region,root
unassigned_region-SPLIT2,283-SPLIT2,unassigned_region,283
unassigned_region-SPLIT3,2-SPLIT3,unassigned_region,2
unassigned_region-SPLIT4,2-SPLIT3,unassigned_region,2
unassigned_region-SPLIT5,4-SPLIT7,unassigned_region,4
unassigned_region-SPLIT6,202-SPLIT3,unassigned_region,202
unassigned_region-SPLIT7,202-SPLIT3,unassigned_region,202
unassigned_region-SPLIT8,2-SPLIT7,unassigned_region,2
unassigned_region-SPLIT9,5-SPLIT4,unassigned_region,5
unassigned_region-SPLIT10,107-SPLIT8,unassigned_region,107
unassigned_region-SPLIT11,107-SPLIT8,unassigned_region,107
