unique.split,parent.split,host,parent.host
242,unassigned_region-SPLIT1,242,unassigned_region
789-SPLIT1,242,789,242
157-SPLIT1,unassigned_region-SPLIT2,157,unassigned_region
789-SPLIT2,0,789,0
0,unassigned_region-SPLIT2,0,unassigned_region
789-SPLIT3,unassigned_region-SPLIT2,789,unassigned_region
157-SPLIT2,unassigned_region-SPLIT1,157,unassigned_region
856,unassigned_region-SPLIT1,856,unassigned_region
273,unassigned_region-SPLIT1,273,unassigned_region
572,unassigned_region-SPLIT1,572,unassigned_region
513-SPLIT1,572,513,572
634,513-SPLIT1,634,513
157-SPLIT3,unassigned_region-SPLIT1,157,unassigned_region
432,157-SPLIT3,432,157
832,157-SPLIT3,832,157
207,157-SPLIT3,207,157
198,157-SPLIT3,198,157
513-SPLIT2,198,513,198
unassigned_region-SPLIT1,root,unassigned_region,root
unassigned_region-SPLIT2,242,unassigned_region,242
