unique.split,parent.split,host,parent.host
28-SPLIT1,unassigned_region-SPLIT2,28,unassigned_region
15-SPLIT1,unassigned_region-SPLIT2,15,unassigned_region
2-SPLIT1,20-SPLIT2,2,20
21-SPLIT1,2-SPLIT1,21,2
20-SPLIT2,unassigned_region-SPLIT1,20,unassigned_region
35-SPLIT1,unassigned_region-SPLIT3,35,unassigned_region
15-SPLIT2,unassigned_region-SPLIT4,15,unassigned_region
28-SPLIT2,unassigned_region-SPLIT4,28,unassigned_region
16-SPLIT1,unassigned_region-SPLIT4,16,unassigned_region
7-SPLIT1,35-SPLIT1,7,35
16-SPLIT2,unassigned_region-SPLIT3,16,unassigned_region
1-SPLIT1,unassigned_region-SPLIT3,1,unassigned_region
28-SPLIT3,1-SPLIT1,28,1
20-SPLIT1,1-SPLIT1,20,1
7-SPLIT2,20-SPLIT2,7,20
35-SPLIT2,20-SPLIT2,35,20
7-SPLIT3,unassigned_region-SPLIT5,7,unassigned_region
35-SPLIT3,7-SPLIT3,35,7
16-SPLIT3,7-SPLIT3,16,7
2-SPLIT2,7-SPLIT3,2,7
22-SPLIT1,unassigned_region-SPLIT6,22,unassigned_region
21-SPLIT2,22-SPLIT1,21,22
21-SPLIT3,22-SPLIT1,21,22
21-SPLIT4,22-SPLIT1,21,22
21-SPLIT5,22-SPLIT1,21,22
21-SPLIT6,22-SPLIT1,21,22
21-SPLIT7,22-SPLIT1,21,22
21-SPLIT8,22-SPLIT1,21,22
21-SPLIT9,unassigned_region-SPLIT6,21,unassigned_region
10-SPLIT1,7-SPLIT3,10,7
21-SPLIT10,10-SPLIT1,21,10
21-SPLIT11,unassigned_region-SPLIT7,21,unassigned_region
22-SPLIT2,unassigned_region-SPLIT7,22,unassigned_region
1-SPLIT2,7-SPLIT3,1,7
28-SPLIT4,unassigned_region-SPLIT5,28,unassigned_region
16-SPLIT4,unassigned_region-SPLIT8,16,unassigned_region
12-SPLIT1,unassigned_region-SPLIT8,12,unassigned_region
12-SPLIT2,unassigned_region-SPLIT9,12,unassigned_region
18-SPLIT1,unassigned_region-SPLIT9,18,unassigned_region
16-SPLIT5,18-SPLIT1,16,18
35-SPLIT4,unassigned_region-SPLIT10,35,unassigned_region
28-SPLIT5,unassigned_region-SPLIT10,28,unassigned_region
28-SPLIT6,20-SPLIT2,28,20
28-SPLIT7,20-SPLIT2,28,20
1-SPLIT3,20-SPLIT2,1,20
4-SPLIT1,9,4,9
9,unassigned_region-SPLIT11,9,unassigned_region
13-SPLIT1,9,13,9
13-SPLIT2,9,13,9
18-SPLIT2,unassigned_region-SPLIT11,18,unassigned_region
12-SPLIT3,18-SPLIT2,12,18
12-SPLIT4,18-SPLIT2,12,18
28-SPLIT8,12-SPLIT4,28,12
4-SPLIT2,unassigned_region-SPLIT11,4,unassigned_region
35-SPLIT5,20-SPLIT2,35,20
16-SPLIT6,7-SPLIT4,16,7
7-SPLIT4,28-SPLIT10,7,28
28-SPLIT9,7-SPLIT4,28,7
10-SPLIT2,28-SPLIT10,10,28
2-SPLIT3,10-SPLIT2,2,10
13-SPLIT3,unassigned_region-SPLIT12,13,unassigned_region
21-SPLIT12,unassigned_region-SPLIT12,21,unassigned_region
34-SPLIT1,21-SPLIT12,34,21
27,21-SPLIT12,27,21
2-SPLIT4,unassigned_region-SPLIT13,2,unassigned_region
8-SPLIT1,unassigned_region-SPLIT13,8,unassigned_region
4-SPLIT5,unassigned_region-SPLIT13,4,unassigned_region
2-SPLIT6,4-SPLIT5,2,4
8-SPLIT2,unassigned_region-SPLIT14,8,unassigned_region
4-SPLIT3,unassigned_region-SPLIT14,4,unassigned_region
8-SPLIT3,2-SPLIT6,8,2
4-SPLIT4,8-SPLIT3,4,8
2-SPLIT5,4-SPLIT4,2,4
2-SPLIT7,4-SPLIT5,2,4
34-SPLIT2,10-SPLIT2,34,10
21-SPLIT13,34-SPLIT2,21,34
28-SPLIT10,unassigned_region-SPLIT1,28,unassigned_region
1-SPLIT4,28-SPLIT10,1,28
7-SPLIT5,unassigned_region-SPLIT15,7,unassigned_region
1-SPLIT5,unassigned_region-SPLIT15,1,unassigned_region
10-SPLIT3,unassigned_region-SPLIT16,10,unassigned_region
20-SPLIT3,unassigned_region-SPLIT16,20,unassigned_region
12-SPLIT5,28-SPLIT10,12,28
35-SPLIT6,unassigned_region-SPLIT17,35,unassigned_region
20-SPLIT4,unassigned_region-SPLIT17,20,unassigned_region
7-SPLIT6,28-SPLIT10,7,28
unassigned_region-SPLIT1,root,unassigned_region,root
unassigned_region-SPLIT2,2-SPLIT1,unassigned_region,2
unassigned_region-SPLIT3,20-SPLIT2,unassigned_region,20
unassigned_region-SPLIT4,35-SPLIT1,unassigned_region,35
unassigned_region-SPLIT5,20-SPLIT2,unassigned_region,20
unassigned_region-SPLIT6,7-SPLIT3,unassigned_region,7
unassigned_region-SPLIT7,10-SPLIT1,unassigned_region,10
unassigned_region-SPLIT8,20-SPLIT2,unassigned_region,20
unassigned_region-SPLIT9,20-SPLIT2,unassigned_region,20
unassigned_region-SPLIT10,18-SPLIT1,unassigned_region,18
unassigned_region-SPLIT11,20-SPLIT2,unassigned_region,20
unassigned_region-SPLIT12,34-SPLIT2,unassigned_region,34
unassigned_region-SPLIT13,27,unassigned_region,27
unassigned_region-SPLIT14,2-SPLIT6,unassigned_region,2
unassigned_region-SPLIT15,28-SPLIT10,unassigned_region,28
unassigned_region-SPLIT16,28-SPLIT10,unassigned_region,28
unassigned_region-SPLIT17,28-SPLIT10,unassigned_region,28
