unique.split,parent.split,host,parent.host
7-SPLIT1,unassigned_region-SPLIT1,7,unassigned_region
35-SPLIT2,unassigned_region-SPLIT1,35,unassigned_region
20-SPLIT1,unassigned_region-SPLIT2,20,unassigned_region
1-SPLIT1,unassigned_region-SPLIT2,1,unassigned_region
28-SPLIT1,35-SPLIT2,28,35
35-SPLIT1,28-SPLIT1,35,28
10-SPLIT1,28-SPLIT1,10,28
1-SPLIT2,unassigned_region-SPLIT3,1,unassigned_region
7-SPLIT2,unassigned_region-SPLIT3,7,unassigned_region
20-SPLIT2,unassigned_region-SPLIT4,20,unassigned_region
12-SPLIT1,unassigned_region-SPLIT4,12,unassigned_region
7-SPLIT3,28-SPLIT1,7,28
1-SPLIT3,35-SPLIT2,1,35
20-SPLIT3,35-SPLIT2,20,35
2-SPLIT1,28-SPLIT3,2,28
34-SPLIT1,2-SPLIT1,34,2
28-SPLIT3,unassigned_region-SPLIT1,28,unassigned_region
16-SPLIT1,28-SPLIT3,16,28
35-SPLIT3,28-SPLIT3,35,28
1-SPLIT4,28-SPLIT3,1,28
12-SPLIT2,16-SPLIT2,12,16
7-SPLIT4,16-SPLIT2,7,16
1-SPLIT5,unassigned_region-SPLIT5,1,unassigned_region
34-SPLIT2,unassigned_region-SPLIT5,34,unassigned_region
7-SPLIT5,34-SPLIT2,7,34
16-SPLIT2,28-SPLIT3,16,28
28-SPLIT2,16-SPLIT2,28,16
22-SPLIT1,21-SPLIT2,22,21
21-SPLIT1,22-SPLIT1,21,22
21-SPLIT2,16-SPLIT2,21,16
22-SPLIT2,unassigned_region-SPLIT6,22,unassigned_region
2-SPLIT2,unassigned_region-SPLIT6,2,unassigned_region
8-SPLIT1,2-SPLIT2,8,2
8-SPLIT2,2-SPLIT2,8,2
4-SPLIT1,2-SPLIT2,4,2
8-SPLIT3,2-SPLIT2,8,2
8-SPLIT4,2-SPLIT2,8,2
22-SPLIT3,21-SPLIT2,22,21
13-SPLIT1,21-SPLIT2,13,21
34-SPLIT3,21-SPLIT2,34,21
10-SPLIT2,unassigned_region-SPLIT7,10,unassigned_region
15-SPLIT1,unassigned_region-SPLIT7,15,unassigned_region
35-SPLIT4,16-SPLIT2,35,16
7-SPLIT6,16-SPLIT2,7,16
10-SPLIT3,16-SPLIT2,10,16
34-SPLIT4,28-SPLIT3,34,28
10-SPLIT4,28-SPLIT3,10,28
7-SPLIT7,28-SPLIT3,7,28
20-SPLIT4,28-SPLIT3,20,28
13-SPLIT3,unassigned_region-SPLIT1,13,unassigned_region
4-SPLIT2,unassigned_region-SPLIT8,4,unassigned_region
12-SPLIT3,unassigned_region-SPLIT8,12,unassigned_region
4-SPLIT3,12-SPLIT3,4,12
18,12-SPLIT3,18,12
27,unassigned_region-SPLIT8,27,unassigned_region
9-SPLIT2,13-SPLIT3,9,13
13-SPLIT2,9-SPLIT2,13,9
9-SPLIT1,13-SPLIT2,9,13
21-SPLIT3,13-SPLIT2,21,13
9-SPLIT3,13-SPLIT3,9,13
34-SPLIT5,13-SPLIT3,34,13
12-SPLIT4,34-SPLIT5,12,34
35-SPLIT5,unassigned_region-SPLIT1,35,unassigned_region
20-SPLIT5,35-SPLIT5,20,35
1-SPLIT6,20-SPLIT5,1,20
7-SPLIT8,unassigned_region-SPLIT9,7,unassigned_region
1-SPLIT7,unassigned_region-SPLIT9,1,unassigned_region
9-SPLIT4,35-SPLIT5,9,35
28-SPLIT4,unassigned_region-SPLIT10,28,unassigned_region
10-SPLIT5,unassigned_region-SPLIT10,10,unassigned_region
22-SPLIT4,10-SPLIT5,22,10
15-SPLIT2,unassigned_region-SPLIT12,15,unassigned_region
28-SPLIT5,unassigned_region-SPLIT12,28,unassigned_region
2-SPLIT3,unassigned_region-SPLIT11,2,unassigned_region
21-SPLIT4,unassigned_region-SPLIT13,21,unassigned_region
22-SPLIT5,unassigned_region-SPLIT13,22,unassigned_region
21-SPLIT5,22-SPLIT5,21,22
21-SPLIT6,22-SPLIT5,21,22
21-SPLIT7,22-SPLIT5,21,22
21-SPLIT8,22-SPLIT5,21,22
10-SPLIT6,unassigned_region-SPLIT14,10,unassigned_region
21-SPLIT9,unassigned_region-SPLIT14,21,unassigned_region
16-SPLIT3,unassigned_region-SPLIT14,16,unassigned_region
20-SPLIT6,unassigned_region-SPLIT11,20,unassigned_region
28-SPLIT6,unassigned_region-SPLIT11,28,unassigned_region
16-SPLIT4,35-SPLIT5,16,35
10-SPLIT7,unassigned_region-SPLIT1,10,unassigned_region
unassigned_region-SPLIT1,root,unassigned_region,root
unassigned_region-SPLIT2,28-SPLIT1,unassigned_region,28
unassigned_region-SPLIT3,28-SPLIT1,unassigned_region,28
unassigned_region-SPLIT4,28-SPLIT1,unassigned_region,28
unassigned_region-SPLIT5,16-SPLIT2,unassigned_region,16
unassigned_region-SPLIT6,21-SPLIT2,unassigned_region,21
unassigned_region-SPLIT7,16-SPLIT2,unassigned_region,16
unassigned_region-SPLIT8,9-SPLIT2,unassigned_region,9
unassigned_region-SPLIT9,35-SPLIT5,unassigned_region,35
unassigned_region-SPLIT10,35-SPLIT5,unassigned_region,35
unassigned_region-SPLIT11,35-SPLIT5,unassigned_region,35
unassigned_region-SPLIT12,2-SPLIT3,unassigned_region,2
unassigned_region-SPLIT13,2-SPLIT3,unassigned_region,2
unassigned_region-SPLIT14,2-SPLIT3,unassigned_region,2
