unique.split,parent.split,host,parent.host
1-SPLIT1,unassigned_region-SPLIT1,1,unassigned_region
10-SPLIT1,unassigned_region-SPLIT1,10,unassigned_region
35-SPLIT1,unassigned_region-SPLIT1,35,unassigned_region
7-SPLIT1,35-SPLIT1,7,35
28-SPLIT1,unassigned_region-SPLIT1,28,unassigned_region
34-SPLIT1,21-SPLIT1,34,21
21-SPLIT1,unassigned_region-SPLIT1,21,unassigned_region
13-SPLIT1,21-SPLIT1,13,21
34-SPLIT2,unassigned_region-SPLIT1,34,unassigned_region
2-SPLIT1,4-SPLIT5,2,4
4-SPLIT1,2-SPLIT1,4,2
4-SPLIT2,2-SPLIT1,4,2
4-SPLIT5,unassigned_region-SPLIT2,4,unassigned_region
8-SPLIT1,4-SPLIT5,8,4
2-SPLIT2,4-SPLIT5,2,4
8-SPLIT2,4-SPLIT5,8,4
2-SPLIT3,unassigned_region-SPLIT3,2,unassigned_region
4-SPLIT3,2-SPLIT3,4,2
4-SPLIT4,unassigned_region-SPLIT3,4,unassigned_region
8-SPLIT3,unassigned_region-SPLIT4,8,unassigned_region
2-SPLIT4,unassigned_region-SPLIT4,2,unassigned_region
2-SPLIT5,unassigned_region-SPLIT2,2,unassigned_region
27,34-SPLIT2,27,34
21-SPLIT2,27,21,27
9-SPLIT1,27,9,27
13-SPLIT2,27,13,27
18,34-SPLIT2,18,34
12-SPLIT1,unassigned_region-SPLIT5,12,unassigned_region
4-SPLIT6,unassigned_region-SPLIT5,4,unassigned_region
9-SPLIT2,34-SPLIT2,9,34
16-SPLIT1,unassigned_region-SPLIT1,16,unassigned_region
35-SPLIT2,unassigned_region-SPLIT6,35,unassigned_region
7-SPLIT2,unassigned_region-SPLIT6,7,unassigned_region
20-SPLIT1,unassigned_region-SPLIT6,20,unassigned_region
10-SPLIT2,unassigned_region-SPLIT7,10,unassigned_region
12-SPLIT2,10-SPLIT2,12,10
1-SPLIT2,unassigned_region-SPLIT7,1,unassigned_region
28-SPLIT6,unassigned_region-SPLIT1,28,unassigned_region
7-SPLIT3,28-SPLIT6,7,28
1-SPLIT3,unassigned_region-SPLIT8,1,unassigned_region
15-SPLIT1,unassigned_region-SPLIT8,15,unassigned_region
20-SPLIT2,unassigned_region-SPLIT8,20,unassigned_region
16-SPLIT2,unassigned_region-SPLIT8,16,unassigned_region
28-SPLIT2,16-SPLIT2,28,16
2-SPLIT6,unassigned_region-SPLIT9,2,unassigned_region
16-SPLIT3,unassigned_region-SPLIT9,16,unassigned_region
35-SPLIT3,7-SPLIT4,35,7
20-SPLIT3,7-SPLIT4,20,7
7-SPLIT4,28-SPLIT6,7,28
16-SPLIT4,1-SPLIT4,16,1
20-SPLIT4,1-SPLIT4,20,1
10-SPLIT3,1-SPLIT4,10,1
1-SPLIT4,28-SPLIT6,1,28
28-SPLIT3,1-SPLIT4,28,1
35-SPLIT4,1-SPLIT4,35,1
34-SPLIT3,unassigned_region-SPLIT10,34,unassigned_region
22-SPLIT1,unassigned_region-SPLIT10,22,unassigned_region
2-SPLIT7,1-SPLIT4,2,1
13-SPLIT3,2-SPLIT7,13,2
21-SPLIT3,2-SPLIT7,21,2
12-SPLIT3,unassigned_region-SPLIT11,12,unassigned_region
28-SPLIT4,unassigned_region-SPLIT11,28,unassigned_region
10-SPLIT4,unassigned_region-SPLIT12,10,unassigned_region
12-SPLIT4,unassigned_region-SPLIT12,12,unassigned_region
20-SPLIT5,1-SPLIT4,20,1
28-SPLIT5,35-SPLIT5,28,35
35-SPLIT5,1-SPLIT4,35,1
22-SPLIT6,1-SPLIT4,22,1
21-SPLIT4,22-SPLIT6,21,22
22-SPLIT2,21-SPLIT4,22,21
22-SPLIT3,21-SPLIT4,22,21
21-SPLIT5,22-SPLIT6,21,22
21-SPLIT6,22-SPLIT6,21,22
22-SPLIT4,21-SPLIT6,22,21
22-SPLIT5,21-SPLIT6,22,21
21-SPLIT7,22-SPLIT6,21,22
21-SPLIT8,22-SPLIT6,21,22
20-SPLIT6,unassigned_region-SPLIT13,20,unassigned_region
34-SPLIT4,unassigned_region-SPLIT13,34,unassigned_region
21-SPLIT9,22-SPLIT6,21,22
2-SPLIT8,28-SPLIT6,2,28
9-SPLIT3,28-SPLIT6,9,28
4-SPLIT7,9-SPLIT3,4,9
7-SPLIT5,28-SPLIT6,7,28
7-SPLIT6,28-SPLIT6,7,28
15-SPLIT2,28-SPLIT6,15,28
9-SPLIT4,28-SPLIT6,9,28
20-SPLIT7,28-SPLIT6,20,28
7-SPLIT7,unassigned_region-SPLIT1,7,unassigned_region
35-SPLIT6,unassigned_region-SPLIT1,35,unassigned_region
unassigned_region-SPLIT1,root,unassigned_region,root
unassigned_region-SPLIT2,27,unassigned_region,27
unassigned_region-SPLIT3,8-SPLIT2,unassigned_region,8
unassigned_region-SPLIT4,4-SPLIT5,unassigned_region,4
unassigned_region-SPLIT5,18,unassigned_region,18
unassigned_region-SPLIT6,28-SPLIT6,unassigned_region,28
unassigned_region-SPLIT7,28-SPLIT6,unassigned_region,28
unassigned_region-SPLIT8,28-SPLIT6,unassigned_region,28
unassigned_region-SPLIT9,7-SPLIT4,unassigned_region,7
unassigned_region-SPLIT10,2-SPLIT7,unassigned_region,2
unassigned_region-SPLIT11,2-SPLIT7,unassigned_region,2
unassigned_region-SPLIT12,2-SPLIT7,unassigned_region,2
unassigned_region-SPLIT13,22-SPLIT6,unassigned_region,22
